X;Y;ID;OBJETO;CALLE;ALTURA;DIREC_NORM;DIREC_ARCG;TELEFONO;OBS_TELEFONO;BARRIO;COMUNA
-58.3785889927444;-34.608075668403;1317;FARMACIA;AV RIVADAVIA;851;RIVADAVIA AV. 851;851 RIVADAVIA AV.;;;SAN NICOLAS;1
-58.3893968489903;-34.6077192783777;1366;FARMACIA;BARTOLOME MITRE;1601;MITRE, BARTOLOME 1601;1601 MITRE, BARTOLOME;4373-6473;;SAN NICOLAS;1
-58.3870227500128;-34.6007177505086;1372;FARMACIA;VIAMONTE;1416;VIAMONTE 1416;1416 VIAMONTE;;;SAN NICOLAS;1
-58.3875933466554;-34.6004454436982;1426;FARMACIA;VIAMONTE;1461;VIAMONTE 1461;1461 VIAMONTE;5352-3352;;SAN NICOLAS;1
-58.381002781144;-34.599443366103;1436;FARMACIA;CARLOS PELLEGRINI;765;PELLEGRINI, CARLOS 765;765 PELLEGRINI, CARLOS;4322-3198;4322-0298;SAN NICOLAS;1
-58.3885902001679;-34.6064038400354;1511;FARMACIA;TENIENTE GENERAL JUAN D PERON;1551;PERON, JUAN DOMINGO, TTE. GENERAL 1551;1551 PERON, JUAN DOMINGO, TTE. GENERAL;5275-4793;/94;SAN NICOLAS;1
-58.3741961146727;-34.6011740366406;1530;FARMACIA;SAN MARTIN;590;SAN MARTIN 590;590 SAN MARTIN;4313-2600;;SAN NICOLAS;1
-58.3896641703209;-34.6017028988813;635;FARMACIA;TUCUMAN;1601;TUCUMAN 1601;1601 TUCUMAN;4374-4212;;SAN NICOLAS;1
-58.3877769009383;-34.6039271993999;1345;FARMACIA;AV CORRIENTES;1499;CORRIENTES AV. 1499;1499 CORRIENTES AV.;4372-0867;;SAN NICOLAS;1
-58.4603195623141;-34.5558856669389;77;FARMACIA;VUELTA DE OBLIGADO;2699;VUELTA DE OBLIGADO 2699;2699 VUELTA DE OBLIGADO;;;BELGRANO;13
-58.4541886584682;-34.5596694665158;90;FARMACIA;ARCOS;2161;ARCOS 2161;2161 ARCOS;4781-9917;;BELGRANO;13
-58.4710442601769;-34.565476750226;95;FARMACIA;AV MONROE;3592;MONROE AV. 3592;3592 MONROE AV.;4545-6750;;BELGRANO;13
-58.462640939429;-34.5618011956616;104;FARMACIA;VIDAL;2360;VIDAL 2360;2360 VIDAL;;;BELGRANO;13
-58.4537374842173;-34.5667069593993;105;FARMACIA;VIRREY DEL PINO;2416;PINO, VIRREY DEL 2416;2416 PINO, VIRREY DEL;4784-4509;;BELGRANO;13
-58.4606907626448;-34.5619314420785;130;FARMACIA;MOLDES;2289;MOLDES 2289;2289 MOLDES;4788-8707;;BELGRANO;13
-58.4612192887127;-34.5572027781294;136;FARMACIA;AV CABILDO;2676;CABILDO AV. 2676;2676 CABILDO AV.;4781-3022;;BELGRANO;13
-58.4528804424914;-34.5509746361263;138;FARMACIA;AV DEL LIBERTADOR;6664;DEL LIBERTADOR AV. 6664;6664 DEL LIBERTADOR AV.;4782-8676;4943-9100;BELGRANO;13
-58.4543261188371;-34.5670456823887;151;FARMACIA;VIRREY DEL PINO;2566;PINO, VIRREY DEL 2566;2566 PINO, VIRREY DEL;4781-9891;;BELGRANO;13
-58.4632733467195;-34.5639723907479;192;FARMACIA;CONESA;2239;CONESA 2239;2239 CONESA;4785-1871;;BELGRANO;13
-58.4625714425272;-34.5566952061337;220;FARMACIA;MANUEL UGARTE;2496;UGARTE, MANUEL 2496;2496 UGARTE, MANUEL;4780-2302;;BELGRANO;13
-58.4637396629712;-34.5660091034919;225;FARMACIA;JURAMENTO;3123;JURAMENTO 3123;3123 JURAMENTO;4544-4668;;BELGRANO;13
-58.4621126629322;-34.5668574195376;277;FARMACIA;ECHEVERRIA;3062;ECHEVERRIA 3062;3062 ECHEVERRIA;4780-1097;;BELGRANO;13
-58.4601448685073;-34.5543741396754;309;FARMACIA;AV CONGRESO;2182;CONGRESO 2182;2182 CONGRESO;4781-8064;;BELGRANO;13
-58.4507154777389;-34.5636916048406;368;FARMACIA;ARCOS;1739;ARCOS 1739;1739 ARCOS;4783-7446;;BELGRANO;13
-58.4465071574599;-34.5590588356478;430;FARMACIA;SUCRE;1546;SUCRE, ANTONIO JOSE DE, MCAL. 1546;1546 SUCRE, ANTONIO JOSE DE, MCAL.;;;BELGRANO;13
-58.4591090261947;-34.5552642158525;883;FARMACIA;MANUEL UGARTE;2168;UGARTE, MANUEL 2168;2168 UGARTE, MANUEL;4782-3112;;BELGRANO;13
-58.4594806603256;-34.5681244517598;896;FARMACIA;LA PAMPA;2978;LA PAMPA 2978;2978 LA PAMPA;4788-2770;;BELGRANO;13
-58.4519600360214;-34.5647098542511;1419;FARMACIA;JOSE HERNANDEZ;2237;HERNANDEZ, JOSE 2237;2237 HERNANDEZ, JOSE;4787-3761;;BELGRANO;13
-58.4631009617568;-34.5559680639447;575;FARMACIA;AV CONGRESO;2486;CONGRESO AV. 2486;2486 CONGRESO AV.;4785-5544;;BELGRANO;13
-58.4570867731371;-34.5612659396373;576;FARMACIA;AV CABILDO;2171;CABILDO AV. 2171;2171 CABILDO AV.;4787-3100;;BELGRANO;13
-58.4573406142235;-34.5626440172182;577;FARMACIA;JURAMENTO;2484;JURAMENTO AV. 2484;2484 JURAMENTO AV.;4787-2853;;BELGRANO;13
-58.4529595576339;-34.5600701155737;645;FARMACIA;AV JURAMENTO;2002;JURAMENTO AV. 2002;2002 JURAMENTO AV.;4784-9025;47841186 o 4783-1186;BELGRANO;13
-58.4636045006428;-34.5606637190519;666;FARMACIA;MONROE;2802;MONROE 2802;2802 MONROE;4543-7552;;BELGRANO;13
-58.4571404055246;-34.5568457172244;689;FARMACIA;MONROE;2112;MONROE 2112;2112 MONROE;4781-2242;;BELGRANO;13
-58.4572992614577;-34.5565738057439;691;FARMACIA;MONROE;2101;MONROE 2101;2101 MONROE;4781-4241;;BELGRANO;13
-58.4579238197458;-34.5672421357886;715;FARMACIA;VIDAL;1784;VIDAL 1784;1784 VIDAL;4788-6204;;BELGRANO;13
-58.4464884215892;-34.5576146917669;726;FARMACIA;ECHEVERRIA;1472;ECHEVERRIA 1472;1472 ECHEVERRIA;4784-4794;;BELGRANO;13
-58.4704264395519;-34.5650733495755;731;FARMACIA;AV MONROE;3508;MONROE AV. 3508;3508 MONROE AV.;4541-2565;;BELGRANO;13
-58.459951233519;-34.563740205743;762;FARMACIA;JURAMENTO;2741;JURAMENTO AV. 2741;2741 JURAMENTO AV.;4788-1679;;BELGRANO;13
-58.4489063445861;-34.5576096306702;782;FARMACIA;JURAMENTO;1602;JURAMENTO 1602;1602 JURAMENTO;4780-5770;4782-0841;BELGRANO;13
-58.459972888215;-34.5659929703843;788;FARMACIA;AV CRAMER;1963;CRAMER AV. 1963;1963 CRAMER AV.;4782-7532;;BELGRANO;13
-58.4585502866185;-34.5605161063362;823;FARMACIA;AV OLAZABAL;2420;OLAZABAL 2420;2420 OLAZABAL;;;BELGRANO;13
-58.4520526243171;-34.5622704275765;846;FARMACIA;SUCRE;2092;SUCRE, ANTONIO JOSE DE, MCAL. 2092;2092 SUCRE, ANTONIO JOSE DE, MCAL.;4784-9962;;BELGRANO;13
-58.4609967841628;-34.5567972167599;861;FARMACIA;AV CABILDO;2685;CABILDO AV. 2685;2685 CABILDO AV.;;;BELGRANO;13
-58.4435961928729;-34.5626336058259;979;FARMACIA;AV LUIS MARIA CAMPOS;1501;CAMPOS, LUIS M. AV. 1501;1501 CAMPOS, LUIS M. AV.;;;BELGRANO;13
-58.4547481854251;-34.5646048398453;981;FARMACIA;AV CABILDO;1840;CABILDO AV. 1840;1840 CABILDO AV.;;;BELGRANO;13
-58.4587875627582;-34.5598940891883;988;FARMACIA;AV CABILDO;2340;CABILDO AV. 2340;2340 CABILDO AV.;;;BELGRANO;13
-58.4527286093189;-34.5511444913032;1019;FARMACIA;AV LIBERTADOR;6636;DEL LIBERTADOR AV. 6636;6636 DEL LIBERTADOR AV.;;;BELGRANO;13
-58.4484825467404;-34.5560971915707;1056;FARMACIA;AV LIBERTADOR;6068;DEL LIBERTADOR AV. 6068;6068 DEL LIBERTADOR AV.;;;BELGRANO;13
-58.4525556858585;-34.5594008487738;1058;FARMACIA;JURAMENTO;1941;JURAMENTO AV. 1941;1941 JURAMENTO AV.;;;BELGRANO;13
-58.4569320370549;-34.5614477221814;1062;FARMACIA;AV CABILDO;2151;CABILDO AV. 2151;2151 CABILDO AV.;;;BELGRANO;13
-58.4628302226545;-34.5626804325139;1071;FARMACIA;AV CRAMER;2301;CRAMER AV. 2301;2301 CRAMER AV.;;;BELGRANO;13
-58.4604715259176;-34.5580056101252;1090;FARMACIA;AV CABILDO;2540;CABILDO AV. 2540;2540 CABILDO AV.;4784-5851;;BELGRANO;13
-58.4499270008415;-34.5578161104965;1098;FARMACIA;JURAMENTO;1687;JURAMENTO 1687;1687 JURAMENTO;4784-1781;;BELGRANO;13
-58.4639141527676;-34.5707283915042;1102;FARMACIA;LA PAMPA;3400;LA PAMPA 3400;3400 LA PAMPA;4552-3271;;BELGRANO;13
-58.4599014988768;-34.5579974637121;1123;FARMACIA;AV CABILDO;2517;CABILDO AV. 2517;2517 CABILDO AV.;4784-3599;;BELGRANO;13
-58.4511249365649;-34.5585741594136;1124;FARMACIA;JURAMENTO;1799;JURAMENTO AV. 1799;1799 JURAMENTO AV.;4511-1421;;BELGRANO;13
-58.452565552288;-34.5657171481324;1135;FARMACIA;AV CABILDO;1631;CABILDO AV. 1631;1631 CABILDO AV.;2783-5210;;BELGRANO;13
-58.4633393171772;-34.5672366674186;1136;FARMACIA;ECHEVERRIA;3187;ECHEVERRIA 3187;3187 ECHEVERRIA;4547-3500;;BELGRANO;13
-58.4635311712816;-34.5561902276119;1151;FARMACIA;AV CONGRESO;2520;CONGRESO AV. 2520;2520 CONGRESO AV.;4788-8370;;BELGRANO;13
-58.4586743972237;-34.5594145507085;1239;FARMACIA;AV CABILDO;2363;CABILDO AV. 2363;2363 CABILDO AV.;;;BELGRANO;13
-58.4479478477988;-34.5570239010825;1246;FARMACIA;JURAMENTO;1520;JURAMENTO 1520;1520 JURAMENTO;;;BELGRANO;13
-58.4497159105734;-34.5540100673602;1247;FARMACIA;AV LIBERTADOR;6285;DEL LIBERTADOR AV. 6285;6285 DEL LIBERTADOR AV.;4786-6388;4786-6308;BELGRANO;13
-58.4565537676491;-34.5672744454897;1257;FARMACIA;JOSE HERNANDEZ;2711;HERNANDEZ, JOSE 2711;2711 HERNANDEZ, JOSE;8104445262;;BELGRANO;13
-58.4519187162906;-34.5537030964855;1290;FARMACIA;MONROE;1600;MONROE 1600;1600 MONROE;4782-9818;;BELGRANO;13
-58.4722488553366;-34.567670084945;1292;FARMACIA;NAON;2357;NAON, ROMULO 2357;2357 NAON, ROMULO;4542-2105;;BELGRANO;13
-58.4502580914942;-34.5612009792999;1361;FARMACIA;SUCRE;1892;SUCRE, ANTONIO JOSE DE, MCAL. 1892;1892 SUCRE, ANTONIO JOSE DE, MCAL.;4781-5105;;BELGRANO;13
-58.4606414508404;-34.5604465027496;1375;FARMACIA;AMENABAR;2375;AMENABAR 2375;2375 AMENABAR;4787-7300;;BELGRANO;13
-58.442459366067;-34.541981861879;600;FARMACIA;PABELLON 2 CIUDAD UNIVERSITARIA;0.;PABELLON 2 CIUDAD UNIVERSITARIA;PABELLON 2 CIUDAD UNIVERSITARIA;4576-3374;;BELGRANO;13
-58.4607310795588;-34.5586188758738;54;FARMACIA;MONROE;2499;MONROE 2499;2499 MONROE;4783-5080;;BELGRANO;13
-58.458470224372;-34.5646479308772;167;FARMACIA;MOLDES;1999;MOLDES 1999;1999 MOLDES;4783-5135;;BELGRANO;13
-58.4555367913992;-34.5555008747509;1414;FARMACIA;MONROE;1901;MONROE 1901;1901 MONROE;4781-1415;;BELGRANO;13
-58.4425682721584;-34.5623776834686;233;FARMACIA;AV DEL LIBERTADOR;5390;DEL LIBERTADOR AV. 5390;5390 DEL LIBERTADOR AV.;4783-8200;4784-6927/20;BELGRANO;13
-58.4612228672738;-34.5645805470563;477;FARMACIA;AV CRAMER;2101;CRAMER AV. 2101;2101 CRAMER AV.;4781-7294;4781-2686;BELGRANO;13
-58.4093052805893;-34.5917612010672;3;FARMACIA;GUEMES;3002;GUEMES 3002;3002 GUEMES;4824-6127;;RECOLETA;2
-58.4058046357017;-34.5882188107416;15;FARMACIA;JUNCAL;2863;JUNCAL 2863;2863 JUNCAL;4825-4455;4825-1511;RECOLETA;2
-58.3921469701809;-34.5828561356135;94;FARMACIA;AV PTE. FIGUEROA ALCORTA;2263;FIGUEROA ALCORTA, PRES. AV. 2263;2263 FIGUEROA ALCORTA, PRES. AV.;4804-1121;;RECOLETA;2
-58.4038042726134;-34.5854776517032;114;FARMACIA;JOSE PACHECO DE MELO;2902;PACHECO DE MELO, JOSE ANDRES 2902;2902 PACHECO DE MELO, JOSE ANDRES;4805-5255;;RECOLETA;2
-58.4108938698311;-34.5953617729137;125;FARMACIA;GALLO;1289;GALLO 1289;1289 GALLO;;;RECOLETA;2
-58.3873400910652;-34.5960092306526;126;FARMACIA;URUGUAY;1090;URUGUAY 1090;1090 URUGUAY;4815-8184;4814-0460;RECOLETA;2
-58.4031652667299;-34.5974842526061;134;FARMACIA;AV PUEYRREDON;1109;PUEYRREDON AV. 1109;1109 PUEYRREDON AV.;4961-7408;4962-1414;RECOLETA;2
-58.3899788013773;-34.5881309551189;183;FARMACIA;AV PTE. MANUEL QUINTANA;531;QUINTANA, MANUEL, PRES. AV. 531;531 QUINTANA, MANUEL, PRES. AV.;4804-0115;;RECOLETA;2
-58.4060730796503;-34.5852706214863;217;FARMACIA;PEÑA;3119;PEÑA 3119;3119 PEÑA;4805-5608;;RECOLETA;2
-58.401907373814;-34.5907927278246;256;FARMACIA;DR. T.M. DE ANCHORENA;1737;ANCHORENA, TOMAS MANUEL DE, DR. 1737;1737 ANCHORENA, TOMAS MANUEL DE, DR.;4822-9901;;RECOLETA;2
-58.3871097433077;-34.59843582542;271;FARMACIA;PARAGUAY;1402;PARAGUAY 1402;1402 PARAGUAY;4816-4096;;RECOLETA;2
-58.3934534257787;-34.5951088331096;288;FARMACIA;AV CALLAO;1180;CALLAO AV. 1180;1180 CALLAO AV.;4811-4787;;RECOLETA;2
-58.4028513021157;-34.5874777862771;401;FARMACIA;PEÑA;2776;PEÑA 2776;2776 PEÑA;4806-6003;;RECOLETA;2
-58.3876961663685;-34.5934087151516;440;FARMACIA;URUGUAY;1272;URUGUAY 1272;1272 URUGUAY;4812-8640;;RECOLETA;2
-58.3963287660055;-34.5943859695056;446;FARMACIA;ARENALES;2045;ARENALES 2045;2045 ARENALES;4827-5784;4824-9068;RECOLETA;2
-58.4066295699926;-34.5968397895487;467;FARMACIA;PARAGUAY;2701;PARAGUAY 2701;2701 PARAGUAY;4961-6384;;RECOLETA;2
-58.4126197159842;-34.5939565188929;476;FARMACIA;PARAGUAY;3260;PARAGUAY 3260;3260 PARAGUAY;4963-0872;;RECOLETA;2
-58.400388386366;-34.5966172390908;508;FARMACIA;MARCELO T. DE ALVEAR;2301;ALVEAR, MARCELO T. DE 2301;2301 ALVEAR, MARCELO T. DE;4822-3332;;RECOLETA;2
-58.4119287146186;-34.5915530793059;538;FARMACIA;AV CORONEL DIAZ;1723;DIAZ, CNEL. AV. 1723;1723 DIAZ, CNEL. AV.;4822-5798;;RECOLETA;2
-58.4010693383916;-34.5855198428506;557;FARMACIA;AUSTRIA;2480;AUSTRIA 2480;2480 AUSTRIA;4805-3302;;RECOLETA;2
-58.3937152602081;-34.591805121548;558;FARMACIA;PACHECO DE MELO;1899;PACHECO DE MELO, JOSE ANDRES 1899;1899 PACHECO DE MELO, JOSE ANDRES;4801-4451;;RECOLETA;2
-58.4075576015654;-34.5857806681592;563;FARMACIA;AV CORONEL DIAZ;2299;DIAZ, CNEL. AV. 2299;2299 DIAZ, CNEL. AV.;4823-6191;4827-4970;RECOLETA;2
-58.389947434277;-34.5915163554249;901;FARMACIA;VICENTE LOPEZ;1701;LOPEZ, VICENTE 1701;1701 LOPEZ, VICENTE;4812-2960;FAX 4811-4023;RECOLETA;2
-58.3871668367085;-34.5973341098662;1411;FARMACIA;URUGUAY;984;URUGUAY 984;984 URUGUAY;4811-0727;;RECOLETA;2
-58.4046494578961;-34.5959200981142;1421;FARMACIA;MANSILLA;2601;MANSILLA, LUCIO NORBERTO, GENERAL 2601;2601 MANSILLA, LUCIO NORBERTO, GENERAL;4962-9637;;RECOLETA;2
-58.3981496803033;-34.5956312539;570;FARMACIA;AV SANTA FE;2166;SANTA FE AV. 2166;2166 SANTA FE AV.;4822-6419; 4822-9837;RECOLETA;2
-58.3871232988124;-34.5873633456899;572;FARMACIA;AV CALLAO;2002;CALLAO AV. 2002;2002 CALLAO AV.;4804-0130;;RECOLETA;2
-58.3916584571437;-34.5918262558781;584;FARMACIA;AV CALLAO;1501;CALLAO AV. 1501;1501 CALLAO AV.;4812-6764;;RECOLETA;2
-58.4011687905725;-34.5992882000486;586;FARMACIA;AV CORDOBA;2401;CORDOBA AV. 2401;2401 CORDOBA AV.;4961-0338;;RECOLETA;2
-58.4006052169147;-34.5993578160509;602;FARMACIA;AV CORDOBA;2351;CORDOBA AV. 2351;2351 CORDOBA AV.;5950-8511;;RECOLETA;2
-58.4024041614115;-34.5916219387132;605;FARMACIA;ECUADOR;1651;ECUADOR 1651;1651 ECUADOR;4827-7000;INT 2285;RECOLETA;2
-58.4016618672239;-34.5958011497741;609;FARMACIA;LARREA;1032;LARREA 1032;1032 LARREA;4824-7070;;RECOLETA;2
-58.3944131073616;-34.5982827949959;639;FARMACIA;RIOBAMBA;923;RIOBAMBA 923;923 RIOBAMBA;4811-4648;;RECOLETA;2
-58.4006934560809;-34.5913528369696;640;FARMACIA;AV PUEYRREDON;1719;PUEYRREDON AV. 1719;1719 PUEYRREDON AV.;4824-4914;;RECOLETA;2
-58.3990737954159;-34.5883437375394;654;FARMACIA;PACHECO DE MELO;2402;PACHECO DE MELO, JOSE ANDRES 2402;2402 PACHECO DE MELO, JOSE ANDRES;4805-9575;;RECOLETA;2
-58.4085496777768;-34.5900646710212;661;FARMACIA;AV SANTA FE;3089;SANTA FE AV. 3089;3089 SANTA FE AV.;4823-5991;;RECOLETA;2
-58.3889039822179;-34.5894400671877;677;FARMACIA;AV PRESIDENTE  QUINTANA;392;QUINTANA, MANUEL, PRES. 392;392 QUINTANA, MANUEL, PRES.;4813-5328;/1189;RECOLETA;2
-58.4083478900878;-34.5869515524633;679;FARMACIA;AV CORONEL DIAZ;2179;DIAZ, CNEL. AV. 2179;2179 DIAZ, CNEL. AV.;4822-3165;;RECOLETA;2
-58.3966956134639;-34.5970947860452;682;FARMACIA;MARCELO T. DE ALVEAR;2045;ALVEAR, MARCELO T. DE 2045;2045 ALVEAR, MARCELO T. DE;4816-6611;;RECOLETA;2
-58.3841658221694;-34.5878032457145;703;FARMACIA;LIBERTADOR;810;DEL LIBERTADOR AV. 810;810 DEL LIBERTADOR AV.;4811-1180;;RECOLETA;2
-58.4108379238289;-34.5903454065166;713;FARMACIA;GUEMES;3271;GUEMES 3271;3271 GUEMES;4825-0823;;RECOLETA;2
-58.408954953053;-34.5877726336258;722;FARMACIA;BERUTI;3300;BERUTI 3300;3300 BERUTI;4822-9180;/4624;RECOLETA;2
-58.4020033560999;-34.5931632164101;727;FARMACIA;AV PUEYRREDON;1502;PUEYRREDON AV. 1502;1502 PUEYRREDON AV.;4822-9744;;RECOLETA;2
-58.4009193471075;-34.5946457438863;736;FARMACIA;AV SANTA FE;2399;SANTA FE AV. 2399;2399 SANTA FE AV.;4823-1551;;RECOLETA;2
-58.4043943435187;-34.5892582498282;747;FARMACIA;JUNCAL;2733;JUNCAL 2733;2733 JUNCAL;4821-5080;4823-3241;RECOLETA;2
-58.3970825957269;-34.5922982439324;759;FARMACIA;JOSE EVARISTO URIBURU;1379;URIBURU JOSE E., PRES. 1379;1379 URIBURU JOSE E., PRES.;;;RECOLETA;2
-58.3976906882693;-34.5872967180815;765;FARMACIA;AV LAS HERAS;2318;LAS HERAS GENERAL AV. 2318;2318 LAS HERAS GENERAL AV.;4803-3011;;RECOLETA;2
-58.4101455609964;-34.5922168617872;768;FARMACIA;SANCHEZ DE BUSTAMANTE;1639;SANCHEZ DE BUSTAMANTE 1639;1639 SANCHEZ DE BUSTAMANTE;4822-0144;;RECOLETA;2
-58.3949510025312;-34.5963381824634;776;FARMACIA;RIOBAMBA;1076;RIOBAMBA 1076;1076 RIOBAMBA;4814-3781;4813-5930;RECOLETA;2
-58.4065733390267;-34.5901048983679;779;FARMACIA;AUSTRIA;1839;AUSTRIA 1839;1839 AUSTRIA;4822-5873;/5810;RECOLETA;2
-58.4029136982626;-34.5944795429141;792;FARMACIA;AV SANTA FE;2528;SANTA FE AV. 2528;2528 SANTA FE AV.;4826-6484;;RECOLETA;2
-58.4034965893768;-34.5836479352117;803;FARMACIA;AV LAS HERAS;2968;LAS HERAS GENERAL AV. 2968;2968 LAS HERAS GENERAL AV.;4802-5136;/9366;RECOLETA;2
-58.4094703329286;-34.5927255514521;851;FARMACIA;CHARCAS;3099;CHARCAS 3099;3099 CHARCAS;4821-1114;;RECOLETA;2
-58.3999983182836;-34.5965978745995;854;FARMACIA;AZCUENAGA;1009;AZCUENAGA 1009;1009 AZCUENAGA;;;RECOLETA;2
-58.4079868475017;-34.5910667683176;879;FARMACIA;AV SANTA FE;3000;SANTA FE AV. 3000;3000 SANTA FE AV.;4823-0359;4825-5868;RECOLETA;2
-58.3997688262829;-34.5942793339304;882;FARMACIA;AZCUENAGA;1188;AZCUENAGA 1188;1188 AZCUENAGA;4822-7200;;RECOLETA;2
-58.3935062502422;-34.5946555126945;921;FARMACIA;ARENALES;1813;ARENALES 1813;1813 ARENALES;4811-7998;;RECOLETA;2
-58.3881372366236;-34.591646280507;923;FARMACIA;GUIDO;1602;GUIDO 1602;1602 GUIDO;4813-5884;;RECOLETA;2
-58.4022624834181;-34.5937511116215;927;FARMACIA;AV PUEYRREDON;1460;PUEYRREDON AV. 1460;1460 PUEYRREDON AV.;4824-3780;4825-1000 o  4822-6003 4824-3177;RECOLETA;2
-58.3916817913841;-34.5963983248996;931;FARMACIA;RODRIGUEZ PEÑA;1069;RODRIGUEZ PEÑA 1069;1069 RODRIGUEZ PEÑA;4815-1105;;RECOLETA;2
-58.3965429833365;-34.5877506493828;935;FARMACIA;AV LAS HERAS;2273;LAS HERAS GENERAL AV. 2273;2273 LAS HERAS GENERAL AV.;4511-6623;;RECOLETA;2
-58.4018226521195;-34.596438148539;939;FARMACIA;MARCELO T. DE ALVEAR;2408;ALVEAR, MARCELO T. DE 2408;2408 ALVEAR, MARCELO T. DE;4962-2442;FAX 4962-6548;RECOLETA;2
-58.4087412072446;-34.5944427521557;943;FARMACIA;MANSILLA;2981;MANSILLA, LUCIO NORBERTO, GENERAL 2981;2981 MANSILLA, LUCIO NORBERTO, GENERAL;4822-8000;;RECOLETA;2
-58.4009587212779;-34.5918988319044;947;FARMACIA;AV PUEYRREDON;1673;PUEYRREDON AV. 1673;1673 PUEYRREDON AV.;4511-9570;;RECOLETA;2
-58.4026375001418;-34.5746274924802;950;FARMACIA;JERONIMO SALGUERO;3345;SALGUERO, JERONIMO 3345;3345 SALGUERO, JERONIMO;;;RECOLETA;2
-58.4003201643862;-34.5844023644818;968;FARMACIA;AV LAS HERAS;2699;LAS HERAS GENERAL AV. 2699;2699 LAS HERAS GENERAL AV.;4802-5563;;RECOLETA;2
-58.3898229968935;-34.5950417952351;970;FARMACIA;MONTEVIDEO;1183;MONTEVIDEO 1183;1183 MONTEVIDEO;4816-4290;;RECOLETA;2
-58.4033479625752;-34.5966960871519;972;FARMACIA;AV PUEYRREDON;1184;PUEYRREDON AV. 1184;1184 PUEYRREDON AV.;4964-3415;;RECOLETA;2
-58.387631986488;-34.5991511669305;977;FARMACIA;AV CORDOBA;1467;CORDOBA AV. 1467;1467 CORDOBA AV.;;;RECOLETA;2
-58.4142416615962;-34.5977310760405;1030;FARMACIA;AV CORDOBA;3381;CORDOBA AV. 3381;3381 CORDOBA AV.;;;RECOLETA;2
-58.3938247024523;-34.5994792722419;1040;FARMACIA;AV CORDOBA;1861;CORDOBA AV. 1861;1861 CORDOBA AV.;;;RECOLETA;2
-58.4067742733313;-34.5952431147469;1083;FARMACIA;MANSILLA;2801;MANSILLA, LUCIO NORBERTO, GENERAL 2801;2801 MANSILLA, LUCIO NORBERTO, GENERAL;4821-7829;/6560;RECOLETA;2
-58.4117324297475;-34.597833241991;1100;FARMACIA;AV CORDOBA;3199;CORDOBA AV. 3199;3199 CORDOBA AV.;4961-4917;4962-5949;RECOLETA;2
-58.3990593739773;-34.5950976354525;1112;FARMACIA;AV SANTA FE;2249;SANTA FE AV. 2249;2249 SANTA FE AV.;4821-1164;;RECOLETA;2
-58.4017257590373;-34.5925651466849;1119;FARMACIA;AV PUEYRREDON;1598;PUEYRREDON AV. 1598;1598 PUEYRREDON AV.;48211-116;4824-0303;RECOLETA;2
-58.4076512780607;-34.5914392455794;1121;FARMACIA;AV SANTA FE;2936;SANTA FE AV. 2936;2936 SANTA FE AV.;4821-1856;4821-0773;RECOLETA;2
-58.4067003529482;-34.5846004593277;1140;FARMACIA;AV CORONEL DIAZ;2427;DIAZ, CNEL. AV. 2427;2427 DIAZ, CNEL. AV.;4805-0988;/0522;RECOLETA;2
-58.402588273945;-34.5988619282951;1154;FARMACIA;AV CORDOBA;2501;CORDOBA AV. 2501;2501 CORDOBA AV.;4963-5533;;RECOLETA;2
-58.3976928103665;-34.59395981971;1172;FARMACIA;PTE. JOSE EVARISTO URIBURU;1223;URIBURU JOSE E., PRES. 1223;1223 URIBURU JOSE E., PRES.;4711-9518;;RECOLETA;2
-58.3971710411547;-34.5930720133671;1173;FARMACIA;JUNCAL;2116;JUNCAL 2116;2116 JUNCAL;4823-1400;;RECOLETA;2
-58.3870214901525;-34.5991260776751;1203;FARMACIA;AV CORDOBA;1401;CORDOBA AV. 1401;1401 CORDOBA AV.;4814-5544;;RECOLETA;2
-58.4021467297607;-34.5975772779612;1258;FARMACIA;LARREA;906;LARREA 906;906 LARREA;4961-4114;5275-7736;RECOLETA;2
-58.4075776773938;-34.5967184906036;1282;FARMACIA;PARAGUAY;2802;PARAGUAY 2802;2802 PARAGUAY;4963-1408;;RECOLETA;2
-58.4024119927555;-34.5940688128835;1305;FARMACIA;AV PUEYRREDON;1428;PUEYRREDON AV. 1428;1428 PUEYRREDON AV.;482-9150;4829-1510;RECOLETA;2
-58.4029077014673;-34.5964987427884;1313;FARMACIA;MANSILLA;2493;MANSILLA, LUCIO NORBERTO, GENERAL 2493;2493 MANSILLA, LUCIO NORBERTO, GENERAL;4961-1848;;RECOLETA;2
-58.3881311608495;-34.5969308383953;1315;FARMACIA;MARCELO T. DE ALVEAR;1487;ALVEAR, MARCELO T. DE 1487;1487 ALVEAR, MARCELO T. DE;4813-8100;;RECOLETA;2
-58.3991683725827;-34.5939170895523;1320;FARMACIA;AZCUENAGA;1235;AZCUENAGA 1235;1235 AZCUENAGA;4822-9519;;RECOLETA;2
-58.3927096614893;-34.593097280796;1340;FARMACIA;AV CALLAO;1379;CALLAO AV. 1379;1379 CALLAO AV.;4815-4441;;RECOLETA;2
-58.3941969352402;-34.5901121454785;1346;FARMACIA;AV LAS HERAS;2002;LAS HERAS GENERAL AV. 2002;2002 LAS HERAS GENERAL AV.;4801-5544;;RECOLETA;2
-58.3894943857185;-34.5987713955563;1350;FARMACIA;MONTEVIDEO;877;MONTEVIDEO 877;877 MONTEVIDEO;;;RECOLETA;2
